START_DATE,END_DATE,START,STOP,MILES,PURPOSE
05/07/2024 10:08,05/07/2024 10:30,La Ciotat,Marseille,2.42,Business
08/03/2024 21:01,08/03/2024 21:07,Oullins,Vénissieux,1.78,Commute
23/01/2024 15:55,23/01/2024 16:26,Madri$d,Aubagne,4.79,Customer Visit
12/03/2024 09:25,12/03/2024 09:54,Fuenlabrada,Getafe,10.24,Errand
20/03/2024 07:18,20/03/2024 07:58,Boulogne-Billancourt,Paris,8.95,Business
13/04/2024 18:05,13/04/2024 18:19,Villeurbanne,Vénissieux,4.53,Business
17/03/2024 19:29,17/03/2024 20:11,Paris,Nanterre,10.89,Commute
01/07/2024 19:35,01/07/2024 19:58,Aubagne,La Ciotat,8.46,Business
16/02/2024 18:29,16/02/2024 18:44,Versailles,Paris,5.99,Airport
08/07/2024 14:33,08/07/2024 14:54,Getafe,Leganés,5.6,Business
24/10/2024 15:12,24/10/2024 15:33,Paris,Saint-Denis,7.04,Errand
17/11/2024 16:47,17/11/2024 17:17,Lyon,Marse!lle,5.1,Customer Visit
10/06/2024 09:03,10/06/2024 09:52,Paris,Issy-les-Moulineaux,11.8,Business
04/01/2024 16:30,04/01/2024 16:49,Vénissieux,Villeurbanne,6.28,Customer Visit
14/05/2024 13:28,14/05/2024 14:06,Versailles,Marse!lle,16.83,Commute
04/04/2024 16:45,04/04/2024 17:11,Issy-les-Moulineaux,Créteil,8.65,Business
24/11/2024 23:23,25/11/2024 00:13,Saint-Priest,Villeurbanne,15.08,Business
01/05/2024 13:01,01/05/2024 13:19,Bron,Vénissieux,0.81,Meal/Entertain
29/11/2024 08:31,29/11/2024 09:04,Nanterre,Créteil,12.29,Commute
23/01/2024 18:22,23/01/2024 18:56,Saint-Priest,Caluire-et-Cuire,10.71,Airport
05/12/2024 21:54,05/12/2024 22:43,Issy-les-Moulineaux,Boulogne-Billancourt,12.52,Commute
27/11/2024 16:27,27/11/2024 16:59,Caluire-et-Cuire,Villeurbanne,7.97,Meeting
03/02/2024 09:35,03/02/2024 09:52,Paris,Nanterre,2.06,Customer Visit
04/02/2024 14:54,04/02/2024 15:00,Paris,Paris,0.8,Meeting
27/09/2024 06:22,27/09/2024 06:51,Versailles,Versailles,6.35,Airport
09/12/2024 20:08,09/12/2024 20:14,La Ciotat,Aubagne,0.8,Business
15/01/2024 21:28,15/01/2024 21:52,Madrid,Madrid,4.93,Commute
02/03/2024 12:23,02/03/2024 12:35,Aubagne,Martigues,3.11,Business
09/12/2024 11:22,09/12/2024 11:34,La Ciotat,Salon-de-Provence,0.8,Airport
27/02/2024 21:46,27/02/2024 21:57,Versailles,Issy-les-Moulineaux,2.16,Meeting
06/06/2024 12:34,06/06/2024 13:07,Oeiras,Loures,7.5,Meeting
13/07/2024 14:27,13/07/2024 14:42,Bron,Villeurbanne,3.92,Business
02/05/2024 07:13,02/05/2024 07:31,Bron,Bron,4.44,Business
01/09/2024 17:14,01/09/2024 17:56,Caluire-et-Cuire,Vénissieux,10.99,Business
15/09/2024 09:07,15/09/2024 09:33,Créteil,Créteil,4.78,Commute
11/03/2024 13:05,11/03/2024 13:35,Martigues,Vitrolles,8.44,Customer Visit
25/11/2024 07:20,25/11/2024 07:49,Lyon,Saint-Priest,6.2,Commute
18/04/2024 15:41,18/04/2024 16:24,Martigues,La Ciotat,11.85,Airport
23/08/2024 11:03,23/08/2024 11:17,Saint-Priest,Saint-Priest,2.6,Errand
01/08/2024 11:56,01/08/2024 12:19,Aix-en-Provence,Salon-de-Provence,3.61,Meeting
20/10/2024 14:14,20/10/2024 15:04,Bron,Caluire-et-Cuire,16.57,Business
15/03/2024 21:49,15/03/2024 22:08,Oeiras,Lisbon,7.3,Business
15/09/2024 23:56,16/09/2024 01:02,Vitrolles,Martigues,14.44,Customer Visit
13/06/2024 12:33,13/06/2024 13:13,Móstoles,Getafe,16.71,Commute
28/01/2024 08:55,28/01/2024 09:19,Marseille,Marseille,2.82,Commute
24/03/2024 06:58,24/03/2024 07:24,Fuenlabrada,Fuenlabrada,5.64,Commute
03/01/2024 21:53,03/01/2024 22:12,Créteil,Versailles,3.53,Meeting
15/11/2024 16:53,15/11/2024 17:05,Nanterre,Saint-Denis,3.65,Shopping
09/02/2024 07:28,09/02/2024 07:53,Créteil,Créteil,3.98,Errand
28/03/2024 11:18,28/03/2024 11:50,Boulogne-Billancourt,Paris,8.03,Business
13/02/2024 22:46,13/02/2024 23:38,Bron,Saint-Priest,16.12,Airport
01/11/2024 08:21,01/11/2024 08:48,Boulogne-Billancourt,Saint-Denis,2.82,Commute
16/10/2024 07:45,16/10/2024 08:09,Móstoles,Móstoles,2.81,Meeting
22/03/2024 14:32,22/03/2024 14:46,Boulogne-Billancourt,Boulogne-Billancourt,4.3,Meeting
24/10/2024 12:37,24/10/2024 12:52,Paris,Créteil,0.8,Errand
22/01/2024 10:03,22/01/2024 10:16,Villeurbanne,Villeurbanne,3.77,Commute
19/12/2024 23:09,19/12/2024 23:27,Nanterre,Créteil,3.06,Meeting
22/02/2024 19:19,22/02/2024 19:46,Aix-en-Provence,La Ciotat,8.04,Shopping
01/02/2024 22:20,01/02/2024 22:49,Vénissieux,Villeurbanne,7.4,Business
05/10/2024 14:59,05/10/2024 15:13,Oullins,Par1s,2.84,Commute
21/03/2024 06:08,21/03/2024 06:14,Créteil,Nanterre,0.8,Meeting
16/01/2024 15:49,16/01/2024 16:10,Oeiras,Oeiras,1.73,Commute
06/08/2024 18:58,06/08/2024 19:31,Créteil,Issy-les-Moulineaux,7.38,Meeting
27/01/2024 06:15,27/01/2024 06:59,Oullins,Villeurbanne,12.88,Customer Visit
15/03/2024 15:51,15/03/2024 16:31,Leganés,Madrid,10.73,Meal/Entertain
05/09/2024 19:48,05/09/2024 20:20,Villeurbanne,Bron,12.12,Meeting
27/03/2024 22:36,27/03/2024 22:56,La Ciotat,Salon-de-Provence,5.32,Customer Visit
29/11/2024 13:22,29/11/2024 13:38,Créteil,Versailles,3.98,Commute
11/02/2024 19:43,11/02/2024 20:10,Marseille,Martigues,7.05,Business
01/12/2024 06:31,01/12/2024 07:05,Boulogne-Billancourt,Lisb0n,6.59,
26/06/2024 20:24,26/06/2024 20:42,Oullins,Caluire-et-Cuire,1.58,Business
11/05/2024 23:17,11/05/2024 23:38,Oullins,Oullins,3.14,Business
09/11/2024 08:22,09/11/2024 08:55,Nanterre,Versailles,15.19,Airport
29/07/2024 21:19,29/07/2024 21:52,Créteil,Issy-les-Moulineaux,13.41,Business
08/05/2024 08:31,08/05/2024 08:54,Almada,Amadora,5.06,Airport
26/08/2024 07:45,26/08/2024 08:29,Amadora,Oeiras,10.94,Customer Visit
30/11/2024 13:22,30/11/2024 14:11,Aix-en-Provence,Martigues,12.63,Customer Visit
23/03/2024 20:47,23/03/2024 21:15,Saint-Priest,Vénissieux,12.01,Business
23/02/2024 06:34,23/02/2024 07:06,Issy-les-Moulineaux,Boulogne-Billancourt,11.98,Business
14/01/2024 06:15,14/01/2024 06:46,Issy-les-Moulineaux,Nanterre,10.14,Airport
07/03/2024 08:32,07/03/2024 08:46,Lyon,Caluire-et-Cuire,5.22,Shopping
08/10/2024 21:34,08/10/2024 21:47,Saint-Denis,Saint-Denis,4.82,Commute
06/03/2024 06:17,06/03/2024 06:23,Issy-les-Moulineaux,Issy-les-Moulineaux,1.53,Business
03/07/2024 08:55,03/07/2024 09:16,Villeurbanne,Aix123,6.07,Business
21/08/2024 15:08,21/08/2024 15:32,Lyon,Lyon,4.1,Commute
13/02/2024 21:24,13/02/2024 21:55,Amadora,Oeiras,5.88,Business
20/08/2024 21:27,20/08/2024 21:49,Oullins,Caluire-et-Cuire,3.03,Airport
20/10/2024 13:39,20/10/2024 13:56,Lyon,Caluire-et-Cuire,6.75,Meeting
09/05/2024 16:21,09/05/2024 17:02,Nanterre,Boulogne-Billancourt,8.89,Business
11/10/2024 06:31,11/10/2024 06:44,Oullins,Oullins,1.66,Business
18/09/2024 16:39,18/09/2024 17:22,Vénissieux,Lyon,8.58,Customer Visit
22/05/2024 15:38,22/05/2024 16:16,Móstoles,Getafe,14.88,Business
21/08/2024 06:08,21/08/2024 06:43,Paris,Versailles,8.39,Customer Visit
17/12/2024 17:22,17/12/2024 18:19,Lisbon,Oeiras,19.28,Business
12/12/2024 19:29,12/12/2024 20:09,Boulogne-Billancourt,Versailles,6.96,Airport
10/03/2024 09:48,10/03/2024 10:25,Móstoles,Fuenlabrada,15.94,Meeting
04/02/2024 09:50,04/02/2024 10:20,Villeurbanne,Lyon,9.34,Commute
12/01/2024 15:35,12/01/2024 16:02,Vitrolles,Martigues,8.08,Business
12/05/2024 23:26,13/05/2024 00:12,Vénissieux,Villeurbanne,10.76,Business
16/06/2024 20:49,16/06/2024 21:14,Paris,Saint-Denis,7.92,Commute
16/10/2024 21:42,16/10/2024 22:19,Issy-les-Moulineaux,Versailles,8.64,Customer Visit
26/04/2024 22:06,26/04/2024 22:41,Madrid,Pozuelo de Alarcón,12.36,Customer Visit
12/01/2024 15:54,12/01/2024 16:11,Martigues,La Ciotat,5.37,Commute
15/05/2024 17:44,15/05/2024 17:52,Amadora,Amadora,0.81,Commute
18/05/2024 13:57,18/05/2024 14:05,Lyon,Lyon,2.81,Business
18/12/2024 16:13,18/12/2024 16:50,Aix-en-Provence,La Ciotat,9.87,Commute
14/01/2024 10:01,14/01/2024 10:18,Fuenlabrada,Fuenlabrada,5.02,Business
11/12/2024 15:16,11/12/2024 15:42,Versailles,Boulogne-Billancourt,9.6,Business
13/10/2024 14:42,13/10/2024 15:13,Alcorcón,Getafe,8.88,Customer Visit
13/03/2024 19:50,13/03/2024 20:13,Issy-les-Moulineaux,Créteil,5.56,Commute
19/03/2024 18:33,19/03/2024 19:17,Leganés,Móstoles,15.57,Meeting
03/04/2024 12:08,03/04/2024 12:22,Caluire-et-Cuire,Caluire-et-Cuire,1.72,Meal/Entertain
28/03/2024 22:33,28/03/2024 22:54,Unknown Location,Marseille,4.69,Errand
18/11/2024 20:51,18/11/2024 20:57,Lyon,Oullins,0.8,Meeting
26/05/2024 14:36,26/05/2024 15:20,Leganés,Alcorcón,11.46,Commute
29/09/2024 22:59,29/09/2024 23:48,Nanterre,Paris,14.87,Commute
14/10/2024 17:57,14/10/2024 18:33,Saint-Priest,Vénissieux,11.3,Customer Visit
21/03/2024 17:16,21/03/2024 17:28,Madrid,Leganés,0.9,Business
19/11/2024 14:29,19/11/2024 14:43,Lisb0n,Versailles,2.71,Business
21/04/2024 10:23,21/04/2024 10:59,Oeiras,Lisbon,7.48,Customer Visit
12/05/2024 14:09,12/05/2024 14:40,Martigues,Vitrolles,4.86,Shopping
05/06/2024 17:45,05/06/2024 18:08,Boulogne-Billancourt,Saint-Denis,5.54,Commute
03/12/2024 10:28,03/12/2024 10:45,Marseille,Marseille,2.85,Airport
16/04/2024 18:55,16/04/2024 19:04,Boulogne-Billancourt,Versailles,1.35,Business
18/07/2024 16:42,18/07/2024 17:03,Bron,Vénissieux,6.61,Commute
10/03/2024 10:34,10/03/2024 10:49,Villeurbanne,Lyon,1.06,Business
10/03/2024 20:49,10/03/2024 21:19,Saint-Priest,Oullins,6.27,Meal/Entertain
27/04/2024 20:12,27/04/2024 20:56,Vénissieux,Saint-Priest,12.09,Business
11/03/2024 18:00,11/03/2024 18:18,Villeurbanne,Oullins,6.88,Business
18/10/2024 18:50,18/10/2024 19:29,Boulogne-Billancourt,Issy-les-Moulineaux,7.63,Commute
17/10/2024 23:12,17/10/2024 23:39,Madrid,Alcorcón,6.34,Business
27/08/2024 20:54,27/08/2024 21:30,Issy-les-Moulineaux,Nanterre,8.82,Customer Visit
27/01/2024 11:43,27/01/2024 12:29,Sintra,Amadora,11.27,Meeting
10/01/2024 06:38,10/01/2024 07:04,Sintra,Almada,6.18,Commute
05/05/2024 16:36,05/05/2024 17:34,Créteil,Paris,15.96,Commute
28/06/2024 09:29,28/06/2024 09:48,Paris,Créteil,0.8,Airport
24/05/2024 08:29,24/05/2024 08:48,Boulogne-Billancourt,Créteil,6.98,Errand
27/06/2024 22:44,27/06/2024 23:07,Leganés,Leganés,3.26,Commute
23/01/2024 15:39,23/01/2024 16:05,Vitrolles,Marseille,9.48,Commute
23/02/2024 23:58,24/02/2024 00:34,Cascais,Oeiras,7.46,Meal/Entertain
14/06/2024 07:43,14/06/2024 08:07,Nanterre,Boulogne-Billancourt,6.39,Customer Visit
26/05/2024 09:27,26/05/2024 09:57,Lyon,Caluire-et-Cuire,8.3,Errand
22/12/2024 17:34,22/12/2024 18:17,Aubagne,Marseille,11.44,Meeting
28/05/2024 08:32,28/05/2024 08:49,Issy-les-Moulineaux,Issy-les-Moulineaux,4.76,Meal/Entertain
18/04/2024 09:27,18/04/2024 10:04,Caluire-et-Cuire,Vénissieux,9.56,Commute
18/05/2024 20:00,18/05/2024 20:41,La Ciotat,Vitrolles,13.48,Meeting
22/12/2024 10:48,22/12/2024 11:17,Aubagne,Martigues,10.78,
11/09/2024 09:09,11/09/2024 09:31,Getafe,Pozuelo de Alarcón,4.8,Meal/Entertain
21/10/2024 17:50,21/10/2024 18:13,Lisbon,Lisbon,3.53,Meeting
19/06/2024 21:51,19/06/2024 22:12,Nanterre,Saint-Denis,8.11,Errand
05/05/2024 18:21,05/05/2024 18:56,Martigues,Marseille,8.86,Business
13/08/2024 06:47,13/08/2024 07:20,Bron,Saint-Priest,7.49,Errand
06/05/2024 20:02,06/05/2024 21:07,Versailles,Saint-Denis,17.9,Customer Visit
12/08/2024 08:42,12/08/2024 08:58,Marseille,Salon-de-Provence,4.64,Commute
02/07/2024 21:45,02/07/2024 22:13,Amadora,Almada,8.79,Errand
03/10/2024 21:19,03/10/2024 21:58,Nanterre,Versailles,10.91,Commute
29/03/2024 19:13,29/03/2024 19:44,Villeurbanne,Bron,4.32,Meeting
22/03/2024 09:20,22/03/2024 09:46,Créteil,Madri$d,4.14,Errand
28/06/2024 19:29,28/06/2024 20:04,Marseille,Vitrolles,8.23,Commute
13/07/2024 18:00,13/07/2024 18:33,Oullins,Lyon,8.06,Meeting
08/09/2024 20:48,08/09/2024 21:08,Aix-en-Provence,Marseille,1.71,Meeting
24/01/2024 23:22,25/01/2024 00:05,Fuenlabrada,Alcorcón,13.31,Meal/Entertain
05/07/2024 07:18,05/07/2024 07:35,Vitrolles,Aix-en-Provence,5.17,Business
02/06/2024 14:09,02/06/2024 14:30,Villeurbanne,Saint-Priest,6.5,Commute
28/04/2024 22:27,28/04/2024 22:50,La Ciotat,Marseille,3.22,Customer Visit
20/01/2024 13:10,20/01/2024 13:54,Issy-les-Moulineaux,Nanterre,11.66,Business
11/01/2024 08:06,11/01/2024 08:16,Boulogne-Billancourt,Boulogne-Billancourt,0.8,Commute
09/07/2024 10:44,09/07/2024 11:14,Saint-Priest,Saint-Priest,4.51,Commute
24/09/2024 12:20,24/09/2024 12:42,Vénissieux,Vénissieux,5.0,Commute
22/07/2024 19:58,22/07/2024 20:11,Caluire-et-Cuire,Saint-Priest,0.8,Commute
02/10/2024 19:42,02/10/2024 20:19,Boulogne-Billancourt,Créteil,11.28,Airport
09/08/2024 10:16,09/08/2024 10:43,Villeurbanne,Oullins,7.45,Customer Visit
16/12/2024 23:18,16/12/2024 23:53,Versailles,Boulogne-Billancourt,9.4,Customer Visit
03/01/2024 10:41,03/01/2024 10:52,Lyon,Saint-Priest,3.87,Business
12/12/2024 10:53,12/12/2024 11:26,Lisb0n,Villeurbanne,9.76,Errand
29/06/2024 18:10,29/06/2024 18:34,Lyon,Villeurbanne,9.81,Meeting
27/07/2024 12:40,27/07/2024 12:56,Aubagne,Aix-en-Provence,0.8,Commute
10/12/2024 23:05,10/12/2024 23:22,Oeiras,Unknown Location,3.95,Commute
01/02/2024 10:56,01/02/2024 11:34,Vitrolles,Martigues,8.86,Errand
06/05/2024 11:32,06/05/2024 11:46,Vitrolles,Vitrolles,3.16,Airport
03/06/2024 12:05,03/06/2024 12:45,Lisb0n,Madri$d,9.26,Commute
07/09/2024 21:40,07/09/2024 21:49,Saint-Denis,Saint-Denis,1.24,Customer Visit
07/06/2024 23:59,08/06/2024 00:17,Vénissieux,Lyon,4.0,Commute
22/10/2024 10:38,22/10/2024 11:14,Versailles,Paris,10.36,Meeting
23/04/2024 13:36,23/04/2024 14:27,Boulogne-Billancourt,Versailles,14.51,Customer Visit
27/05/2024 20:30,27/05/2024 21:06,Martigues,La Ciotat,10.83,Meeting
26/02/2024 10:28,26/02/2024 11:14,Madrid,Fuenlabrada,14.44,Airport
13/02/2024 08:26,13/02/2024 08:40,Vitrolles,Salon-de-Provence,1.75,Customer Visit
21/05/2024 14:12,21/05/2024 14:50,Issy-les-Moulineaux,Versailles,12.96,Business
09/05/2024 10:10,09/05/2024 10:31,Vénissieux,Villeurbanne,2.85,Meeting
13/09/2024 13:20,13/09/2024 13:41,Martigues,Martigues,2.59,Commute
21/04/2024 12:34,21/04/2024 13:06,Móstoles,Alcorcón,11.98,Meeting
05/08/2024 21:59,05/08/2024 22:15,Saint-Denis,Saint-Denis,4.57,Commute
30/11/2024 06:15,30/11/2024 06:56,Caluire-et-Cuire,Bron,10.24,Meal/Entertain
27/09/2024 15:52,27/09/2024 16:28,Aix-en-Provence,Aubagne,10.29,Errand
04/02/2024 22:23,04/02/2024 22:51,Martigues,Marseille,4.7,Business
29/07/2024 06:02,29/07/2024 06:25,Cascais,Sintra,3.25,Commute
21/07/2024 14:33,21/07/2024 15:10,Getafe,Móstoles,14.92,Business
20/11/2024 17:53,20/11/2024 18:23,Boulogne-Billancourt,Nanterre,5.14,Shopping
07/08/2024 15:13,07/08/2024 16:05,Versailles,Paris,14.99,Business
13/11/2024 12:23,13/11/2024 12:34,Caluire-et-Cuire,Caluire-et-Cuire,2.41,Business
09/03/2024 23:16,10/03/2024 00:05,Aix123,Getafe,11.72,Meeting
18/04/2024 15:48,18/04/2024 16:35,La Ciotat,Aix-en-Provence,14.05,Meeting
07/06/2024 23:14,07/06/2024 23:39,Marseille,La Ciotat,4.62,Commute
15/12/2024 17:57,15/12/2024 18:34,Saint-Denis,Boulogne-Billancourt,8.36,Business
15/03/2024 12:51,15/03/2024 13:11,Boulogne-Billancourt,Issy-les-Moulineaux,3.25,Commute
06/11/2024 11:30,06/11/2024 11:52,Oullins,Oullins,3.31,Shopping
08/08/2024 19:25,08/08/2024 20:17,Boulogne-Billancourt,Issy-les-Moulineaux,19.35,Meeting
14/09/2024 23:24,14/09/2024 23:49,Oeiras,Almada,4.22,Commute
05/11/2024 14:56,05/11/2024 15:29,Par1s,Martigues,12.21,Meal/Entertain
14/02/2024 13:42,14/02/2024 14:06,Fuenlabrada,Móstoles,5.02,Commute
05/10/2024 06:07,05/10/2024 06:47,Caluire-et-Cuire,Oullins,12.7,Meeting
06/05/2024 23:51,07/05/2024 00:18,Aix123,Boulogne-Billancourt,3.64,Meeting
17/11/2024 10:15,17/11/2024 10:27,Issy-les-Moulineaux,Issy-les-Moulineaux,2.73,Business
29/05/2024 06:37,29/05/2024 07:06,Boulogne-Billancourt,Saint-Denis,9.83,Airport
27/06/2024 06:57,27/06/2024 07:15,Villeurbanne,Saint-Priest,4.57,Business
03/01/2024 09:41,03/01/2024 09:57,Aubagne,Vitrolles,5.84,Business
07/06/2024 22:15,07/06/2024 22:49,Aubagne,Vitrolles,13.64,Shopping
09/09/2024 15:27,09/09/2024 15:40,Pozuelo de Alarcón,Leganés,0.8,Commute
10/05/2024 07:02,10/05/2024 07:28,Lisbon,Almada,7.87,Errand
14/04/2024 11:07,14/04/2024 11:27,La Ciotat,La Ciotat,5.42,Business
06/10/2024 13:08,06/10/2024 13:20,Issy-les-Moulineaux,Créteil,0.85,Airport
20/02/2024 19:29,20/02/2024 20:00,Versailles,Nanterre,13.94,Business
12/02/2024 18:28,12/02/2024 19:07,Créteil,Versailles,15.76,Business
19/02/2024 16:12,19/02/2024 16:18,Bron,Oullins,1.34,Business
02/06/2024 08:30,02/06/2024 08:53,Aubagne,Marseille,6.81,Meeting
23/05/2024 08:03,23/05/2024 08:25,Créteil,Lyon#,9.16,Meeting
07/09/2024 20:03,07/09/2024 20:36,Madrid,Fuenlabrada,8.27,Commute
20/07/2024 14:42,20/07/2024 15:00,Versailles,Paris,7.92,Meeting
24/03/2024 20:10,24/03/2024 20:19,Amadora,Almada,2.77,Commute
03/07/2024 09:05,03/07/2024 09:21,Saint-Priest,Saint-Priest,3.5,Business
01/04/2024 15:02,01/04/2024 15:42,Paris,Nanterre,11.76,Commute
15/02/2024 20:03,15/02/2024 20:28,Martigues,Vitrolles,4.0,Customer Visit
15/02/2024 11:57,15/02/2024 12:14,Oullins,Caluire-et-Cuire,3.56,Meeting
11/02/2024 13:34,11/02/2024 14:19,Alcorcón,Fuenlabrada,10.62,Meeting
12/09/2024 18:29,12/09/2024 18:42,Lyon,Lyon,0.8,Airport
18/02/2024 20:27,18/02/2024 20:37,Vitrolles,Vitrolles,2.3,Meeting
28/06/2024 13:19,28/06/2024 13:50,Pozuelo de Alarcón,Madrid,10.29,Commute
25/11/2024 11:34,25/11/2024 12:01,Saint-Priest,Saint-Priest,4.66,Meeting
13/11/2024 12:13,13/11/2024 12:36,Villeurbanne,Saint-Priest,2.96,Meal/Entertain
24/07/2024 19:12,24/07/2024 19:35,Saint-Priest,Villeurbanne,7.43,Meeting
12/10/2024 13:20,12/10/2024 13:50,Versailles,Nanterre,5.22,Commute
20/03/2024 21:15,20/03/2024 22:08,Aix-en-Provence,Martigues,14.96,Commute
23/02/2024 19:27,23/02/2024 19:56,Boulogne-Billancourt,Paris,11.92,Business
31/07/2024 12:25,31/07/2024 13:12,Nanterre,Boulogne-Billancourt,12.3,Business
16/05/2024 17:23,16/05/2024 17:54,Villeurbanne,Vénissieux,10.98,Commute
22/06/2024 14:56,22/06/2024 15:23,Loures,Amadora,8.01,Business
29/09/2024 15:11,29/09/2024 15:40,Bron,Villeurbanne,12.2,Meeting
08/09/2024 11:57,08/09/2024 12:23,Caluire-et-Cuire,Caluire-et-Cuire,3.82,Commute
14/11/2024 22:56,14/11/2024 23:34,Saint-Denis,Versailles,10.74,Meeting
13/05/2024 17:41,13/05/2024 18:33,Lyon,Villeurbanne,12.8,Customer Visit
12/10/2024 11:16,12/10/2024 12:26,Alcorcón,Getafe,16.84,Customer Visit
02/05/2024 21:34,02/05/2024 21:55,Créteil,Boulogne-Billancourt,3.73,Errand
07/01/2024 19:26,07/01/2024 20:27,Villeurbanne,Oullins,16.44,Meeting
07/06/2024 09:56,07/06/2024 10:29,Paris,Créteil,10.94,Airport
16/05/2024 20:05,16/05/2024 20:44,Móstoles,Unknown Location,14.59,Commute
27/01/2024 11:58,27/01/2024 12:07,Oeiras,Oeiras,3.07,Errand
29/03/2024 07:35,29/03/2024 07:51,Sintra,Loures,5.6,Business
21/11/2024 20:32,21/11/2024 20:51,La Ciotat,Aix-en-Provence,2.42,Meeting
31/08/2024 13:53,31/08/2024 14:23,Loures,Loures,5.5,Business
28/12/2024 14:29,28/12/2024 14:55,Alcorcón,Alcorcón,5.03,Airport
27/04/2024 06:21,27/04/2024 06:55,Aix-en-Provence,La Ciotat,7.75,Business
16/11/2024 09:02,16/11/2024 09:29,Oullins,Caluire-et-Cuire,10.29,Commute
27/04/2024 07:15,27/04/2024 07:44,Créteil,Nanterre,5.99,Customer Visit
08/01/2024 19:13,08/01/2024 19:38,Salon-de-Provence,Salon-de-Provence,4.6,Commute
13/09/2024 15:08,13/09/2024 15:19,Cascais,Cascais,3.43,Business
30/05/2024 07:32,30/05/2024 07:44,Oullins,Lyon,0.8,Commute
28/08/2024 20:48,28/08/2024 21:16,Vitrolles,Aix-en-Provence,6.98,Meeting
24/04/2024 21:56,24/04/2024 22:44,Versailles,Saint-Denis,17.55,Commute
18/06/2024 23:53,19/06/2024 00:07,Martigues,Salon-de-Provence,3.61,Business
28/10/2024 11:39,28/10/2024 11:48,Martigues,Martigues,1.06,Errand
24/04/2024 22:21,24/04/2024 22:48,Alcorcón,Getafe,10.1,Business
24/05/2024 10:26,24/05/2024 11:03,Nanterre,Versailles,14.59,Shopping
06/05/2024 16:10,06/05/2024 16:40,Getafe,Fuenlabrada,4.69,Commute
13/03/2024 06:25,13/03/2024 07:15,Créteil,Boulogne-Billancourt,14.44,Meeting
29/11/2024 18:57,29/11/2024 19:09,Madrid,Madrid,2.21,Meeting
15/07/2024 07:15,15/07/2024 07:39,Fuenlabrada,Móstoles,10.52,Commute
30/11/2024 19:03,30/11/2024 19:25,Getafe,Getafe,3.66,Commute
04/02/2024 07:37,04/02/2024 07:48,Aix-en-Provence,Aix-en-Provence,1.45,Airport
01/08/2024 16:48,01/08/2024 17:22,Martigues,Aubagne,9.53,Commute
22/12/2024 14:12,22/12/2024 14:50,Vénissieux,Lyon,11.01,Customer Visit
02/10/2024 10:12,02/10/2024 10:25,Paris,Paris,1.9,Customer Visit
01/12/2024 22:20,01/12/2024 22:33,Lisbon,Almada,4.36,Commute
24/02/2024 16:40,24/02/2024 16:56,Villeurbanne,Lyon,1.15,Commute
14/10/2024 13:47,14/10/2024 14:37,Issy-les-Moulineaux,Versailles,11.84,Meal/Entertain
01/09/2024 11:22,01/09/2024 12:00,Oullins,Par1s,8.51,Meeting
27/02/2024 11:23,27/02/2024 12:04,Salon-de-Provence,La Ciotat,11.28,Commute
02/07/2024 08:24,02/07/2024 08:36,Oullins,Lyon,0.8,Customer Visit
30/05/2024 15:27,30/05/2024 15:50,Martigues,La Ciotat,3.34,Meeting
26/09/2024 18:31,26/09/2024 18:57,Saint-Denis,Saint-Denis,6.88,Meal/Entertain
04/03/2024 15:24,04/03/2024 15:41,Lyon,Saint-Priest,2.01,Customer Visit
06/03/2024 22:44,06/03/2024 23:06,Aix123,Cascais,4.5,Errand
07/05/2024 09:26,07/05/2024 10:22,Aubagne,Salon-de-Provence,14.76,Business
17/05/2024 17:30,17/05/2024 17:54,Versailles,Boulogne-Billancourt,9.79,Commute
23/07/2024 21:43,23/07/2024 21:55,Saint-Priest,Saint-Priest,3.14,Customer Visit
27/08/2024 09:44,27/08/2024 10:11,Nanterre,Saint-Denis,12.24,Commute
16/10/2024 13:26,16/10/2024 13:51,Marseille,La Ciotat,6.03,
06/02/2024 13:13,06/02/2024 13:36,Créteil,Créteil,2.64,Business
06/03/2024 08:09,06/03/2024 08:57,Boulogne-Billancourt,Versailles,13.38,Business
10/10/2024 15:33,10/10/2024 16:01,Oullins,Vénissieux,6.24,Meeting
10/09/2024 07:16,10/09/2024 07:39,Caluire-et-Cuire,Oullins,10.37,Commute
09/03/2024 13:00,09/03/2024 13:32,Getafe,Alcorcón,14.05,Commute
14/09/2024 19:15,14/09/2024 19:41,Saint-Denis,Paris,11.94,Meeting
17/03/2024 11:12,17/03/2024 11:58,Par1s,Nanterre,11.37,Business
23/09/2024 15:51,23/09/2024 16:06,Saint-Priest,Bron,4.19,Customer Visit
10/01/2024 12:48,10/01/2024 13:22,Pozuelo de Alarcón,Madrid,9.76,Commute
27/04/2024 16:53,27/04/2024 17:22,Versailles,Issy-les-Moulineaux,11.55,Airport
10/12/2024 16:32,10/12/2024 17:00,Oullins,Oullins,5.79,Errand
18/02/2024 11:32,18/02/2024 11:48,Paris,Nanterre,6.66,Airport
11/11/2024 15:30,11/11/2024 15:57,Madrid,Leganés,5.43,Meeting
08/04/2024 12:43,08/04/2024 13:04,Versailles,Nanterre,4.91,Commute
25/02/2024 12:09,25/02/2024 12:48,Créteil,Paris,11.09,Airport
25/10/2024 16:03,25/10/2024 16:29,Créteil,Issy-les-Moulineaux,3.96,Customer Visit
22/07/2024 16:09,22/07/2024 16:29,Marseille,Martigues,6.96,Airport
