START_DATE,END_DATE,START,STOP,MILES,PURPOSE
2024-12-23 09:29:00,2024-12-23 10:13:00,Versailles,Issy-les-Moulineaux,13.35,Commute
2024-06-30 10:29:00,2024-06-30 10:50:00,Versailles,Versailles,1.78,Business
2024-02-02 11:41:00,2024-02-02 12:34:00,Boulogne-Billancourt,Créteil,12.3,Commute
2024-11-26 21:24:00,2024-11-26 21:57:00,Bron,Villeurbanne,7.15,Business
2024-10-28 17:37:00,2024-10-28 18:20:00,Créteil,Issy-les-Moulineaux,16.01,Airport
2024-04-28 13:06:00,2024-04-28 13:42:00,Issy-les-Moulineaux,Boulogne-Billancourt,10.25,Commute
2024-02-07 20:48:00,2024-02-07 21:28:00,Pozuelo de Alarcón,Madrid,9.72,Business
2024-09-08 20:43:00,2024-09-08 21:04:00,Boulogne-Billancourt,Issy-les-Moulineaux,6.21,Business
2024-12-08 09:13:00,2024-12-08 09:43:00,Par1s,Boulogne-Billancourt,9.25,Meeting
2024-04-16 21:32:00,2024-04-16 21:59:00,Bron,Lyon,4.82,Commute
2024-10-18 08:08:00,2024-10-18 08:57:00,Villeurbanne,Caluire-et-Cuire,14.24,Errand
2024-05-08 18:45:00,2024-05-08 19:02:00,Boulogne-Billancourt,Boulogne-Billancourt,3.12,Shopping
2024-11-12 07:34:00,2024-11-12 07:55:00,Nanterre,Nanterre,1.95,Commute
2024-10-07 16:59:00,2024-10-07 17:19:00,Vénissieux,Lyon,6.66,Business
2024-02-06 19:38:00,2024-02-06 19:54:00,Versailles,Versailles,6.07,Commute
2024-09-16 13:41:00,2024-09-16 13:57:00,Alcorcón,Leganés,5.37,Business
2024-01-10 23:30:00,2024-01-10 23:52:00,Getafe,Getafe,4.02,Airport
2024-06-24 19:58:00,2024-06-24 20:33:00,Aubagne,Martigues,11.63,Commute
2024-05-07 07:04:00,2024-05-07 07:34:00,Aix-en-Provence,Martigues,12.18,Errand
2024-03-03 08:04:00,2024-03-03 09:20:00,Nanterre,Issy-les-Moulineaux,20.8,Commute
2024-10-09 15:55:00,2024-10-09 16:07:00,Saint-Priest,Villeurbanne,0.8,Shopping
2024-04-14 10:53:00,2024-04-14 11:47:00,Créteil,Paris,17.61,Commute
2024-11-28 20:07:00,2024-11-28 20:25:00,Aix123,Lyon#,2.81,Airport
2024-07-14 18:28:00,2024-07-14 18:44:00,Vitrolles,Marseille,0.8,Commute
2024-06-21 14:51:00,2024-06-21 15:10:00,Versailles,Issy-les-Moulineaux,6.59,Shopping
2024-10-10 18:46:00,2024-10-10 19:16:00,Créteil,Versailles,13.79,Customer Visit
2024-05-01 10:58:00,2024-05-01 11:31:00,Aix123,Loures,7.02,Commute
2024-05-20 17:17:00,2024-05-20 17:33:00,Boulogne-Billancourt,Versailles,0.94,Business
2024-01-09 20:00:00,2024-01-09 20:17:00,Móstoles,Móstoles,5.13,Commute
2024-08-13 11:16:00,2024-08-13 12:18:00,Oullins,Bron,18.43,Meal/Entertain
2024-12-01 07:11:00,2024-12-01 07:50:00,Getafe,Leganés,12.33,Business
2024-06-29 23:45:00,2024-06-30 00:36:00,Lyon,Vénissieux,15.11,Business
2024-07-09 19:04:00,2024-07-09 19:47:00,Saint-Denis,Créteil,11.16,Commute
2024-05-30 06:10:00,2024-05-30 06:40:00,Nanterre,Versailles,6.15,Shopping
2024-12-30 17:13:00,2024-12-30 17:33:00,Saint-Denis,Saint-Denis,1.23,Customer Visit
2024-04-24 22:36:00,2024-04-24 22:50:00,Aix-en-Provence,Salon-de-Provence,3.33,Meal/Entertain
2024-05-17 12:53:00,2024-05-17 13:33:00,Lyon,Saint-Priest,10.33,Commute
2024-02-29 13:28:00,2024-02-29 13:47:00,Issy-les-Moulineaux,Nanterre,2.63,Airport
2024-04-27 10:59:00,2024-04-27 11:47:00,Vénissieux,Lyon,14.13,Customer Visit
2024-03-01 08:26:00,2024-03-01 08:51:00,Caluire-et-Cuire,Saint-Priest,5.15,Commute
2024-10-10 21:47:00,2024-10-10 22:44:00,Saint-Priest,Villeurbanne,15.94,Commute
2024-08-04 17:08:00,2024-08-04 17:35:00,Madrid,Getafe,3.09,Shopping
2024-06-30 20:58:00,2024-06-30 21:07:00,Marseille,Aubagne,3.27,Business
2024-10-28 22:05:00,2024-10-28 22:27:00,Leganés,Lisb0n,5.11,Airport
2024-09-09 16:03:00,2024-09-09 16:16:00,Saint-Priest,Vénissieux,3.53,Business
2024-03-14 07:52:00,2024-03-14 08:32:00,Oullins,Vénissieux,10.52,Customer Visit
2024-05-20 21:28:00,2024-05-20 22:04:00,Aubagne,Martigues,11.34,Business
2024-04-15 23:53:00,2024-04-16 00:14:00,Oeiras,Lisbon,5.82,Business
2024-05-24 19:46:00,2024-05-24 20:01:00,Marseille,Martigues,5.62,Commute
2024-02-14 10:17:00,2024-02-14 10:51:00,Lyon,Villeurbanne,7.8,Commute
2024-09-19 08:45:00,2024-09-19 09:13:00,Lyon,Vénissieux,7.93,Commute
2024-11-17 06:15:00,2024-11-17 06:30:00,Paris,Créteil,4.53,Shopping
2024-11-21 08:33:00,2024-11-21 09:12:00,Loures,Cascais,13.29,Business
2024-12-18 14:39:00,2024-12-18 15:29:00,Paris,Créteil,15.22,Business
2024-11-18 18:38:00,2024-11-18 19:24:00,Aubagne,Aix-en-Provence,14.71,Commute
2024-12-05 19:07:00,2024-12-05 19:29:00,Paris,Versailles,2.51,Commute
2024-12-17 13:01:00,2024-12-17 13:48:00,Vitrolles,Salon-de-Provence,14.95,Meeting
2024-07-29 18:51:00,2024-07-29 19:32:00,Pozuelo de Alarcón,Móstoles,15.21,Airport
2024-03-26 23:13:00,2024-03-26 23:38:00,Oeiras,Amadora,4.05,Business
2024-02-16 16:58:00,2024-02-16 17:36:00,Sintra,Loures,15.52,Customer Visit
2024-04-27 15:51:00,2024-04-27 16:06:00,Paris,Versailles,0.8,Errand
2024-09-26 09:32:00,2024-09-26 09:52:00,Caluire-et-Cuire,Lyon,5.61,Customer Visit
2024-07-12 18:08:00,2024-07-12 18:18:00,Nanterre,Nanterre,1.63,Customer Visit
2024-10-04 10:06:00,2024-10-04 10:12:00,Madrid,Madrid,0.86,Airport
2024-05-15 21:24:00,2024-05-15 21:45:00,Saint-Denis,Nanterre,1.88,Business
2024-01-09 21:46:00,2024-01-09 22:27:00,Sintra,Oeiras,11.86,Commute
2024-02-25 15:21:00,2024-02-25 16:10:00,Lyon,Saint-Priest,12.97,Commute
2024-08-30 22:46:00,2024-08-30 23:03:00,Saint-Denis,Saint-Denis,4.27,Commute
2024-12-18 19:55:00,2024-12-18 20:10:00,Marse!lle,Nanterre,4.58,Business
2024-02-11 09:27:00,2024-02-11 10:12:00,Bron,Vénissieux,11.69,Meeting
2024-02-28 07:56:00,2024-02-28 08:34:00,Aix-en-Provence,Marseille,7.67,Errand
2024-05-30 14:33:00,2024-05-30 14:45:00,Alcorcón,Alcorcón,2.16,Commute
2024-05-08 21:29:00,2024-05-08 21:48:00,Villeurbanne,Villeurbanne,3.06,Meeting
2024-08-28 08:00:00,2024-08-28 08:17:00,Salon-de-Provence,Aix-en-Provence,0.8,Business
2024-02-04 17:40:00,2024-02-04 18:18:00,La Ciotat,Marseille,7.21,Meeting
2024-10-14 23:41:00,2024-10-15 00:06:00,Aix-en-Provence,La Ciotat,5.18,Shopping
2024-09-24 18:21:00,2024-09-24 18:44:00,Créteil,Boulogne-Billancourt,6.55,Business
2024-02-16 10:09:00,2024-02-16 10:35:00,Salon-de-Provence,La Ciotat,6.0,
2024-03-01 13:35:00,2024-03-01 13:55:00,Paris,Paris,3.72,Meeting
2024-04-19 11:40:00,2024-04-19 11:54:00,Vitrolles,Martigues,4.07,Errand
2024-04-01 06:55:00,2024-04-01 07:33:00,Móstoles,Pozuelo de Alarcón,10.16,Meeting
2024-04-01 06:12:00,2024-04-01 06:24:00,Martigues,La Ciotat,1.86,Commute
2024-05-20 21:25:00,2024-05-20 22:18:00,Nanterre,Versailles,13.09,Business
2024-11-19 20:31:00,2024-11-19 20:54:00,Créteil,Créteil,2.89,
2024-03-31 10:05:00,2024-03-31 10:31:00,La Ciotat,Marseille,8.01,Airport
2024-01-09 16:53:00,2024-01-09 17:25:00,Créteil,Nanterre,13.11,Meeting
2024-12-06 18:26:00,2024-12-06 19:04:00,Getafe,Fuenlabrada,11.74,Meeting
2024-12-18 22:26:00,2024-12-18 22:56:00,Issy-les-Moulineaux,Boulogne-Billancourt,8.25,Meeting
2024-12-22 08:36:00,2024-12-22 09:05:00,Madrid,Fuenlabrada,6.63,Commute
2024-04-21 17:29:00,2024-04-21 17:55:00,Amadora,Oeiras,5.9,Customer Visit
2024-07-13 15:11:00,2024-07-13 15:47:00,Issy-les-Moulineaux,Boulogne-Billancourt,14.26,Commute
2024-06-30 17:22:00,2024-06-30 17:53:00,Oullins,Villeurbanne,10.16,Business
2024-10-18 12:44:00,2024-10-18 13:20:00,Fuenlabrada,Madrid,11.87,Business
2024-04-17 14:13:00,2024-04-17 14:52:00,Vitrolles,Unknown Location,14.09,Business
2024-07-12 07:20:00,2024-07-12 07:50:00,Saint-Priest,Villeurbanne,7.38,Commute
2024-06-05 11:29:00,2024-06-05 11:42:00,Madrid,Madrid,3.39,Shopping
2024-07-10 16:30:00,2024-07-10 16:53:00,Caluire-et-Cuire,Saint-Priest,6.01,Commute
2024-10-22 18:37:00,2024-10-22 18:57:00,Lisb0n,Loures,1.65,Customer Visit
2024-01-28 08:19:00,2024-01-28 08:50:00,Saint-Denis,Créteil,12.34,Airport
2024-04-04 13:54:00,2024-04-04 14:12:00,Bron,Bron,3.99,Commute
2024-08-29 23:43:00,2024-08-30 00:18:00,Créteil,Nanterre,8.51,Commute
2024-03-09 18:49:00,2024-03-09 19:23:00,Bron,Oullins,8.96,Customer Visit
2024-10-27 06:14:00,2024-10-27 07:10:00,Salon-de-Provence,Aubagne,18.53,Commute
2024-04-06 07:13:00,2024-04-06 07:27:00,Nanterre,Paris,2.73,Business
2024-08-03 11:10:00,2024-08-03 11:36:00,Villeurbanne,Bron,3.69,Business
2024-03-06 22:24:00,2024-03-06 22:31:00,Issy-les-Moulineaux,Marse!lle,2.6,Business
2024-08-30 16:54:00,2024-08-30 17:26:00,Cascais,Lisbon,7.36,Meeting
2024-06-21 14:12:00,2024-06-21 14:39:00,Alcorcón,Móstoles,11.79,Business
2024-11-02 17:16:00,2024-11-02 17:38:00,Alcorcón,Alcorcón,3.9,Business
2024-11-01 09:22:00,2024-11-01 09:50:00,Madrid,Leganés,7.25,Meeting
2024-06-25 20:44:00,2024-06-25 21:10:00,Villeurbanne,Villeurbanne,5.07,Errand
2024-01-20 10:38:00,2024-01-20 11:12:00,Loures,Sintra,12.56,Commute
2024-04-04 14:46:00,2024-04-04 15:38:00,Alcorcón,Pozuelo de Alarcón,17.57,Commute
2024-10-03 13:44:00,2024-10-03 14:25:00,Alcorcón,Getafe,13.4,Meeting
2024-04-02 15:17:00,2024-04-02 15:42:00,Par1s,Madri$d,8.35,Meeting
2024-04-25 06:45:00,2024-04-25 06:58:00,Vitrolles,Martigues,0.8,Business
2024-10-12 06:21:00,2024-10-12 06:43:00,Créteil,Versailles,3.06,Commute
2024-05-10 18:02:00,2024-05-10 18:23:00,Bron,Caluire-et-Cuire,5.15,Airport
2024-06-10 20:43:00,2024-06-10 21:29:00,Versailles,Nanterre,14.98,Commute
2024-05-25 23:47:00,2024-05-26 00:19:00,La Ciotat,Aubagne,12.23,Customer Visit
2024-03-22 18:35:00,2024-03-22 19:06:00,Amadora,Lisbon,11.09,Business
2024-09-29 18:14:00,2024-09-29 18:49:00,Caluire-et-Cuire,Vénissieux,10.31,Meeting
2024-12-01 11:43:00,2024-12-01 12:24:00,Oullins,Villeurbanne,11.0,Customer Visit
2024-11-13 22:05:00,2024-11-13 22:37:00,Aubagne,Salon-de-Provence,7.21,Business
2024-11-03 18:35:00,2024-11-03 19:00:00,Oeiras,Amadora,3.89,Business
2024-05-30 08:57:00,2024-05-30 09:23:00,Lisb0n,Amadora,6.35,Commute
2024-06-18 11:15:00,2024-06-18 11:48:00,Saint-Denis,Boulogne-Billancourt,12.0,Customer Visit
2024-02-06 19:16:00,2024-02-06 19:34:00,Paris,Saint-Denis,0.8,Errand
2024-07-22 07:23:00,2024-07-22 07:41:00,La Ciotat,Martigues,7.44,Commute
2024-10-23 09:46:00,2024-10-23 10:07:00,Aubagne,Marseille,3.78,Customer Visit
2024-09-08 13:48:00,2024-09-08 14:21:00,Boulogne-Billancourt,Nanterre,8.13,Errand
2024-03-16 22:18:00,2024-03-16 22:49:00,Lyon#,Vénissieux,12.51,Customer Visit
2024-12-21 10:09:00,2024-12-21 10:30:00,Vitrolles,Aix-en-Provence,5.0,Business
2024-09-17 22:25:00,2024-09-17 22:42:00,Boulogne-Billancourt,Boulogne-Billancourt,3.48,Commute
2024-09-25 21:11:00,2024-09-25 21:38:00,Loures,Loures,3.93,Meeting
2024-03-02 12:22:00,2024-03-02 12:43:00,Marseille,Aubagne,5.38,Commute
2024-02-20 16:32:00,2024-02-20 17:12:00,Marseille,Martigues,14.44,Commute
2024-09-24 13:15:00,2024-09-24 13:25:00,Saint-Priest,Lyon,4.08,Commute
2024-02-16 12:46:00,2024-02-16 13:17:00,Martigues,Aix-en-Provence,6.66,Meeting
2024-10-01 07:20:00,2024-10-01 07:48:00,Sintra,Amadora,3.89,Commute
2024-01-05 19:55:00,2024-01-05 20:25:00,Bron,Bron,4.86,Commute
2024-09-09 11:21:00,2024-09-09 11:51:00,Saint-Priest,Oullins,4.76,Meeting
2024-09-14 15:40:00,2024-09-14 16:04:00,Oeiras,Loures,5.23,Airport
2024-08-09 15:06:00,2024-08-09 15:18:00,Cascais,Cascais,2.16,Business
2024-09-28 21:06:00,2024-09-28 21:52:00,La Ciotat,Aix-en-Provence,9.87,Commute
2024-03-21 16:33:00,2024-03-21 16:49:00,Créteil,Créteil,4.52,Meeting
2024-06-04 17:09:00,2024-06-04 17:54:00,Pozuelo de Alarcón,Getafe,14.88,Shopping
2024-07-28 17:41:00,2024-07-28 17:59:00,Leganés,Móstoles,1.46,Business
2024-07-10 06:20:00,2024-07-10 06:45:00,Madrid,Leganés,5.54,Commute
2024-06-15 21:46:00,2024-06-15 22:03:00,Saint-Priest,Villeurbanne,4.92,Commute
2024-11-06 18:03:00,2024-11-06 18:30:00,Almada,Loures,5.24,Commute
2024-07-30 10:55:00,2024-07-30 11:28:00,Nanterre,Versailles,10.35,Meal/Entertain
2024-05-29 06:08:00,2024-05-29 06:41:00,Paris,Versailles,10.05,Meeting
2024-04-26 20:23:00,2024-04-26 20:54:00,Fuenlabrada,Leganés,12.55,Commute
2024-09-06 07:53:00,2024-09-06 08:25:00,Vitrolles,Marseille,5.75,Commute
2024-06-19 08:47:00,2024-06-19 09:50:00,Lyon,Villeurbanne,17.35,Commute
2024-08-27 12:48:00,2024-08-27 13:04:00,Lyon,Saint-Priest,6.21,Meeting
2024-12-20 19:56:00,2024-12-20 20:39:00,Lisb0n,Pozuelo de Alarcón,10.82,Commute
2024-06-16 23:29:00,2024-06-16 23:47:00,Aubagne,Aubagne,3.43,Meeting
2024-03-16 12:19:00,2024-03-16 12:51:00,Leganés,Lisb0n,13.19,Business
2024-04-13 15:10:00,2024-04-13 15:33:00,Lisbon,Loures,7.51,Meeting
2024-07-11 06:28:00,2024-07-11 07:13:00,Amadora,Lisbon,9.89,Business
2024-03-30 22:58:00,2024-03-30 23:28:00,Paris,Saint-Denis,10.95,Business
2024-04-17 08:51:00,2024-04-17 09:05:00,Boulogne-Billancourt,Boulogne-Billancourt,1.3,Commute
2024-06-07 08:27:00,2024-06-07 08:36:00,Bron,Bron,2.13,Commute
2024-06-14 07:09:00,2024-06-14 07:24:00,Créteil,Créteil,2.34,Airport
2024-12-04 15:23:00,2024-12-04 15:38:00,Saint-Denis,Saint-Denis,2.4,Errand
2024-02-26 11:01:00,2024-02-26 11:10:00,Villeurbanne,Vénissieux,1.32,Commute
2024-03-14 19:02:00,2024-03-14 19:50:00,Salon-de-Provence,Vitrolles,9.51,Business
2024-08-31 20:26:00,2024-08-31 20:49:00,Aix-en-Provence,Aix-en-Provence,6.17,Business
2024-05-11 10:20:00,2024-05-11 11:02:00,Saint-Denis,Paris,9.4,Errand
2024-03-07 10:14:00,2024-03-07 10:27:00,Martigues,Martigues,3.32,Business
2024-08-24 22:33:00,2024-08-24 23:02:00,Vitrolles,Marseille,8.5,Commute
2024-07-16 07:50:00,2024-07-16 08:19:00,Aix-en-Provence,Aubagne,11.92,Airport
2024-04-06 18:28:00,2024-04-06 19:09:00,Paris,Nanterre,10.59,Errand
2024-04-05 14:21:00,2024-04-05 14:38:00,Versailles,Versailles,2.76,
2024-01-14 23:08:00,2024-01-14 23:33:00,Saint-Priest,Saint-Priest,4.67,Commute
2024-08-11 23:05:00,2024-08-11 23:25:00,Madrid,Alcorcón,2.5,Commute
2024-06-30 22:38:00,2024-06-30 23:12:00,Issy-les-Moulineaux,Saint-Denis,11.42,Business
2024-03-22 09:43:00,2024-03-22 10:39:00,Lyon,Bron,16.6,Business
2024-07-24 15:24:00,2024-07-24 16:05:00,Salon-de-Provence,Martigues,14.7,Commute
2024-12-28 23:42:00,2024-12-29 00:17:00,Alcorcón,Pozuelo de Alarcón,17.27,Business
2024-03-22 19:25:00,2024-03-22 19:41:00,Marseille,Marseille,3.62,Commute
2024-03-13 14:48:00,2024-03-13 15:18:00,Villeurbanne,Bron,11.4,Business
2024-10-04 20:09:00,2024-10-04 20:24:00,Caluire-et-Cuire,Caluire-et-Cuire,2.11,Customer Visit
2024-08-26 19:37:00,2024-08-26 19:59:00,Oeiras,Lisbon,4.83,Business
2024-12-06 21:53:00,2024-12-06 22:19:00,Alcorcón,Getafe,6.58,Commute
2024-11-23 22:21:00,2024-11-23 22:47:00,Paris,Versailles,8.22,Errand
2024-12-06 14:06:00,2024-12-06 14:18:00,Lisbon,Lisbon,1.63,Meeting
2024-10-29 09:36:00,2024-10-29 09:42:00,Caluire-et-Cuire,Bron,1.37,Meeting
2024-01-21 17:41:00,2024-01-21 18:02:00,Saint-Denis,Créteil,2.85,Airport
2024-01-14 12:36:00,2024-01-14 13:00:00,Caluire-et-Cuire,Caluire-et-Cuire,4.71,Airport
2024-05-07 14:28:00,2024-05-07 15:01:00,Nanterre,Paris,7.35,Commute
2024-06-27 11:54:00,2024-06-27 12:08:00,Martigues,Aix-en-Provence,0.8,Airport
2024-06-09 21:40:00,2024-06-09 21:57:00,Caluire-et-Cuire,Villeurbanne,6.94,Meeting
2024-03-27 16:01:00,2024-03-27 16:38:00,Créteil,Nanterre,12.01,Customer Visit
2024-02-16 18:54:00,2024-02-16 19:20:00,Loures,Oeiras,8.74,Business
2024-02-12 16:14:00,2024-02-12 16:27:00,Bron,Bron,1.17,Meeting
2024-04-25 20:41:00,2024-04-25 21:24:00,Saint-Priest,Lyon,14.24,Commute
2024-09-22 18:40:00,2024-09-22 19:13:00,Paris,Saint-Denis,10.94,Commute
2024-07-05 13:20:00,2024-07-05 13:39:00,Vénissieux,Bron,4.54,Commute
2024-10-01 16:06:00,2024-10-01 16:50:00,Vitrolles,Salon-de-Provence,8.61,Airport
2024-10-21 07:29:00,2024-10-21 08:06:00,Martigues,La Ciotat,14.09,Commute
2024-03-16 08:43:00,2024-03-16 09:07:00,Villeurbanne,Villeurbanne,3.85,Errand
2024-04-20 20:19:00,2024-04-20 21:01:00,Nanterre,Issy-les-Moulineaux,14.48,
2024-12-14 16:55:00,2024-12-14 17:19:00,Lisb0n,Créteil,9.55,Customer Visit
2024-05-07 11:53:00,2024-05-07 12:06:00,La Ciotat,La Ciotat,2.93,Airport
2024-07-14 21:08:00,2024-07-14 21:48:00,Lyon,Villeurbanne,14.05,Customer Visit
2024-04-12 13:22:00,2024-04-12 13:44:00,Boulogne-Billancourt,Versailles,6.55,Commute
2024-02-18 11:00:00,2024-02-18 11:22:00,Issy-les-Moulineaux,Issy-les-Moulineaux,6.08,Airport
2024-09-12 11:34:00,2024-09-12 11:43:00,Versailles,Créteil,0.8,Meeting
2024-03-31 22:09:00,2024-03-31 22:39:00,Getafe,Fuenlabrada,5.04,Airport
2024-10-29 22:10:00,2024-10-29 22:49:00,La Ciotat,Marseille,9.87,Airport
2024-02-29 23:04:00,2024-02-29 23:27:00,La Ciotat,Aubagne,4.86,Customer Visit
2024-12-03 09:54:00,2024-12-03 10:29:00,Issy-les-Moulineaux,Versailles,10.01,Customer Visit
2024-11-25 12:18:00,2024-11-25 12:52:00,Saint-Denis,Issy-les-Moulineaux,8.9,Customer Visit
2024-11-08 18:19:00,2024-11-08 18:42:00,Créteil,Versailles,4.76,Meeting
2024-06-06 23:11:00,2024-06-06 23:43:00,Créteil,Saint-Denis,12.15,Shopping
2024-09-25 11:32:00,2024-09-25 12:28:00,Lyon,Caluire-et-Cuire,12.89,Airport
2024-04-14 21:13:00,2024-04-14 22:02:00,Lisbon,Oeiras,19.25,Business
2024-07-18 13:23:00,2024-07-18 13:57:00,Versailles,Issy-les-Moulineaux,11.28,
2024-12-29 15:13:00,2024-12-29 15:58:00,Saint-Denis,Issy-les-Moulineaux,10.99,Airport
2024-09-06 14:38:00,2024-09-06 15:07:00,Marse!lle,Sintra,10.45,Customer Visit
2024-09-07 08:11:00,2024-09-07 08:27:00,Aubagne,Aubagne,3.0,Errand
2024-10-18 14:06:00,2024-10-18 14:34:00,Martigues,Salon-de-Provence,6.9,Commute
2024-02-25 09:14:00,2024-02-25 09:41:00,Getafe,Fuenlabrada,10.22,Commute
2024-03-14 20:38:00,2024-03-14 21:05:00,Créteil,Boulogne-Billancourt,6.02,Commute
2024-05-08 11:22:00,2024-05-08 11:45:00,Villeurbanne,Oullins,6.08,Errand
2024-08-12 06:55:00,2024-08-12 07:11:00,Versailles,Versailles,3.07,Commute
2024-12-16 08:26:00,2024-12-16 09:01:00,Vitrolles,Marse!lle,10.08,Business
2024-07-17 09:54:00,2024-07-17 10:42:00,Nanterre,Boulogne-Billancourt,14.07,Meeting
2024-11-11 18:28:00,2024-11-11 18:51:00,Lyon,Lyon,3.91,Commute
2024-07-03 13:09:00,2024-07-03 13:24:00,Vénissieux,Oullins,3.92,Commute
2024-07-29 23:54:00,2024-07-30 00:16:00,Cascais,Amadora,7.87,Business
2024-08-19 20:24:00,2024-08-19 21:02:00,Leganés,Móstoles,9.18,Commute
2024-10-07 19:23:00,2024-10-07 19:56:00,Aix-en-Provence,Vitrolles,8.68,Errand
2024-04-21 16:35:00,2024-04-21 17:32:00,Paris,Saint-Denis,15.6,Business
2024-12-14 10:41:00,2024-12-14 11:14:00,Cascais,Sintra,11.53,Commute
2024-09-06 16:39:00,2024-09-06 17:02:00,Versailles,Boulogne-Billancourt,8.96,Customer Visit
2024-02-16 16:59:00,2024-02-16 17:19:00,Marseille,Aix-en-Provence,9.01,Commute
2024-08-16 21:21:00,2024-08-16 21:55:00,Boulogne-Billancourt,Paris,8.8,Meeting
2024-10-09 21:44:00,2024-10-09 22:07:00,Saint-Denis,Saint-Denis,2.63,Business
2024-09-01 11:49:00,2024-09-01 12:36:00,Marse!lle,Oeiras,10.21,Commute
2024-12-09 17:56:00,2024-12-09 18:16:00,Bron,Villeurbanne,7.4,Meal/Entertain
2024-06-13 15:45:00,2024-06-13 16:06:00,Villeurbanne,Villeurbanne,4.53,Meal/Entertain
2024-05-23 22:57:00,2024-05-23 23:42:00,Oullins,Caluire-et-Cuire,12.13,Business
2024-06-21 07:17:00,2024-06-21 07:47:00,Lisbon,Almada,5.54,
2024-04-12 21:24:00,2024-04-12 22:04:00,Lyon,Villeurbanne,16.99,Commute
2024-06-24 10:22:00,2024-06-24 11:12:00,Versailles,Créteil,17.61,Commute
2024-02-28 06:51:00,2024-02-28 07:10:00,Vénissieux,Vénissieux,3.85,Errand
2024-01-07 16:55:00,2024-01-07 17:16:00,Boulogne-Billancourt,Nanterre,5.52,Business
2024-01-29 10:12:00,2024-01-29 10:31:00,Salon-de-Provence,Martigues,7.06,Meeting
2024-11-16 22:12:00,2024-11-16 22:22:00,Créteil,Paris,2.25,Commute
2024-09-16 06:05:00,2024-09-16 06:38:00,Sintra,Cascais,11.3,Commute
2024-04-26 11:25:00,2024-04-26 11:51:00,Saint-Denis,Boulogne-Billancourt,6.33,Customer Visit
2024-09-28 06:41:00,2024-09-28 06:58:00,La Ciotat,Aix-en-Provence,1.83,Airport
2024-08-16 06:47:00,2024-08-16 07:09:00,Boulogne-Billancourt,Boulogne-Billancourt,3.69,Business
2024-09-02 17:31:00,2024-09-02 18:04:00,Leganés,Fuenlabrada,7.78,Commute
2024-08-24 16:59:00,2024-08-24 17:32:00,Saint-Priest,Caluire-et-Cuire,7.0,Commute
2024-06-11 18:55:00,2024-06-11 19:29:00,Oullins,Bron,12.73,Errand
2024-01-09 18:30:00,2024-01-09 19:20:00,Issy-les-Moulineaux,Boulogne-Billancourt,14.53,Business
2024-09-12 19:27:00,2024-09-12 19:37:00,Versailles,Versailles,0.8,Commute
2024-09-22 21:51:00,2024-09-22 22:31:00,Lisbon,Amadora,12.13,Business
2024-09-28 15:21:00,2024-09-28 15:30:00,Loures,Loures,1.75,Meeting
2024-05-06 12:20:00,2024-05-06 12:47:00,Leganés,Móstoles,3.51,Commute
2024-03-06 16:50:00,2024-03-06 17:24:00,Loures,Cascais,9.81,Airport
2024-06-09 22:56:00,2024-06-09 23:20:00,Saint-Denis,Boulogne-Billancourt,2.93,Errand
2024-07-18 12:50:00,2024-07-18 13:01:00,Marseille,La Ciotat,0.93,Business
2024-05-19 16:31:00,2024-05-19 16:56:00,Oullins,Oullins,3.24,Meeting
2024-02-01 12:33:00,2024-02-01 13:06:00,Oullins,Villeurbanne,14.87,Commute
2024-08-03 08:23:00,2024-08-03 08:45:00,Alcorcón,Madrid,7.59,Meeting
2024-05-20 20:17:00,2024-05-20 20:54:00,Créteil,Boulogne-Billancourt,11.4,Business
2024-06-10 18:35:00,2024-06-10 18:57:00,Madri$d,Saint-Denis,3.0,Commute
2024-01-29 10:31:00,2024-01-29 10:46:00,Vénissieux,Lyon,6.03,Errand
2024-07-30 16:48:00,2024-07-30 17:08:00,Saint-Denis,Saint-Denis,3.06,Commute
2024-08-17 11:07:00,2024-08-17 11:25:00,Versailles,Saint-Denis,6.58,Customer Visit
2024-04-22 13:09:00,2024-04-22 13:58:00,Paris,Créteil,14.88,Business
2024-09-09 06:42:00,2024-09-09 07:24:00,Versailles,Issy-les-Moulineaux,9.48,Customer Visit
2024-07-07 22:57:00,2024-07-07 23:25:00,Boulogne-Billancourt,Nanterre,9.17,Meeting
2024-09-18 18:10:00,2024-09-18 18:50:00,Paris,Issy-les-Moulineaux,13.69,Meeting
2024-11-29 22:49:00,2024-11-29 23:13:00,Boulogne-Billancourt,Versailles,3.4,Meeting
2024-12-11 12:56:00,2024-12-11 13:15:00,Issy-les-Moulineaux,Issy-les-Moulineaux,4.07,Customer Visit
2024-01-13 15:00:00,2024-01-13 15:24:00,Saint-Priest,Caluire-et-Cuire,7.25,Business
2024-09-02 23:38:00,2024-09-03 00:04:00,Versailles,Saint-Denis,7.57,Shopping
2024-05-20 06:19:00,2024-05-20 06:32:00,Getafe,Getafe,3.23,Errand
2024-08-01 06:19:00,2024-08-01 06:40:00,Lisbon,Lisbon,3.4,Business
2024-08-31 11:00:00,2024-08-31 11:36:00,Nanterre,Boulogne-Billancourt,11.36,Errand
2024-07-22 18:01:00,2024-07-22 18:25:00,Caluire-et-Cuire,Vénissieux,7.62,Business
2024-05-23 15:46:00,2024-05-23 16:20:00,Villeurbanne,Saint-Priest,15.46,Meal/Entertain
2024-08-10 23:44:00,2024-08-11 00:16:00,Nanterre,Boulogne-Billancourt,8.97,Errand
